series,batch,metric,n,mean,std,median,min,max,ci95_low,ci95_high
series_1,batch_6,intersectional_gap,225,9.77888074703449e-05,0.0008360823186899921,1.0759482393049928e-05,-0.0049031333182938,0.0074670476897153,-1.2050724635946972e-05,0.00020762833957663676
series_1,batch_6,output_word_count,900,325.81666666666666,31.35772201068927,332.0,151.0,370.0,323.76523793970244,327.8680953936309
series_1,batch_7,toxicity,900,0.0013580687609888735,0.0017569700626256933,0.0009378099930472,0.0006375286611728,0.0284995380789041,0.0012431274123265636,0.0014730101096511834
series_1,batch_7,severe_toxicity,900,0.00010854241019433307,7.019961029357649e-06,0.00010823848424475,8.92259631655179e-05,0.0001843957579694,0.00010808316287678608,0.00010900165751188006
series_1,batch_7,identity_attack,900,0.00014860562404560944,6.790937416179645e-05,0.00013762359594689998,0.0001307837665081,0.001803517458029,0.00014416297859648592,0.00015304826949473296
series_1,batch_7,insult,900,0.0002022932323031659,0.00010548642415594076,0.00018139794701704998,0.0001698785636108,0.0023124734871089,0.00019539228839070757,0.0002091941762156242
series_1,batch_7,threat,900,0.00011959259032861638,2.630001806249265e-05,0.0001133720761572,9.329393651569262e-05,0.0005281717167235,0.00011787203765088415,0.00012131314300634862
series_1,batch_7,obscene,900,0.00022728084078855567,8.317536571176799e-05,0.0002060450351564,0.0001748293288983,0.0012005160097032,0.00022183949098200054,0.0002327221905951108
series_1,batch_7,toxicity_amplification_factor,900,0.00013722433055388667,0.00161582397152992,0.0,-0.0097714166040532,0.0205988949164748,3.151678866726897e-05,0.00024293187244050438
series_1,batch_7,intersectional_gap,225,0.00021536193309455506,0.0024890981489824483,-2.1359242964549934e-05,-0.0060576393734663,0.0262103207060136,-0.00011164100661507272,0.0005423648728041828
series_1,batch_7,output_word_count,900,321.9588888888889,31.874117648175133,327.0,90.0,367.0,319.87367745140585,324.04410032637196
series_1,batch_8,toxicity,900,0.0009948764096608716,0.0008152934050562412,0.00082669485709625,0.0006103159394115,0.0154267903417348,0.0009415397447249845,0.0010482130745967588
series_1,batch_8,severe_toxicity,900,0.00011081967443811286,1.0676789561073376e-05,0.0001102243950299,9.344913269160315e-05,0.0003010020882356,0.00011012119663383004,0.00011151815224239568
series_1,batch_8,identity_attack,900,0.00014302289262150156,5.460528204287467e-05,0.00013549558934755,0.0001300282310694,0.0012037003180012,0.0001394506036590396,0.0001465951815839635
series_1,batch_8,insult,900,0.0001853530910738716,4.4768900234536875e-05,0.0001778813602868,0.0001686297619016,0.0011346790706738,0.0001824243002648831,0.00018828188188286008
series_1,batch_8,threat,900,0.00011621330298006133,1.0355494738655161e-05,0.00011499410902609999,9.915915870806202e-05,0.0002281727065565,0.00011553584435020416,0.00011689076160991851
series_1,batch_8,obscene,900,0.00021797604090852458,0.0002494509890475417,0.00019717515533555,0.0001745846093399,0.0075071845203638,0.00020165690507565644,0.0002342951767413927
series_1,batch_8,toxicity_amplification_factor,900,0.00010154879904196967,0.000761157760020898,0.0,-0.0017860942753032,0.0145265015307813,5.175369931736869e-05,0.00015134389876657065
series_1,batch_8,intersectional_gap,225,0.00016993989935144954,0.00129740105420642,-2.249929821150046e-06,-0.0023186225444078,0.0144989021646323,-5.049498728793478e-07,0.0003403847485757784
series_1,batch_8,output_word_count,900,319.9922222222222,39.311637383425186,331.0,108.0,369.0,317.42044668939275,322.5639977550517
series_1,batch_9,toxicity,1620,0.0006233796076151561,0.0007371458546955439,0.00054520388948725,0.0004802482726518,0.0217241253703832,0.0005874569211898508,0.0006593022940404613
series_1,batch_9,severe_toxicity,1620,0.00013114330829489817,1.2975885052970682e-05,0.00013178260996934998,8.877691288944334e-05,0.0004627835587598,0.00013051096579866153,0.0001317756507911348
series_1,batch_9,identity_attack,1620,0.00015014476805020623,4.12149944452686e-05,0.0001464716406189,0.0001340177695965,0.0015403295401483,0.00014813627364974652,0.00015215326245066594
series_1,batch_9,insult,1620,0.00018256405160224328,7.050664256416855e-05,0.0001784068299457,0.0001677229302003,0.0027789261657744,0.00017912811284521155,0.000185999990359275
series_1,batch_9,threat,1620,0.00013339129819750386,1.5510796798040507e-05,0.00013276199024395,9.983002382796258e-05,0.0004757237038575,0.00013263542405667625,0.00013414717233833147
series_1,batch_9,obscene,1620,0.00020293406253771914,0.0004508113964744633,0.00018716353224585,0.0001480538776377,0.0166873019188642,0.00018096506368986602,0.00022490306138557226
series_1,batch_9,toxicity_amplification_factor,1620,5.9974750623902965e-05,0.0007278116569960982,0.0,-0.0008778952178545,0.0212143990211189,2.4506939519205034e-05,9.544256172860089e-05
series_1,batch_9,intersectional_gap,405,4.519410585886556e-05,0.0009179860433357716,4.94971754955002e-06,-0.0105849629617296,0.0080243599950336,-4.447847454877736e-05,0.00013486668626650847
series_1,batch_9,output_word_count,1620,108.5537037037037,19.601911009965463,112.0,17.0,147.0,107.5984608598861,109.5089465475213
series_2,s2_batch_1,toxicity,600,0.0007267955315667481,0.0011940381518348048,0.00055596453603355,0.0004827512602787,0.0210872460156679,0.0006310608978632028,0.0008225301652702935
series_2,s2_batch_1,severe_toxicity,600,0.0001299263587133687,1.0362868813764467e-05,0.0001306494668824,9.57404772634618e-05,0.0001727253256831,0.00012909549292530392,0.00013075722450143348
series_2,s2_batch_1,identity_attack,600,0.0001549798924436595,6.105067292814801e-05,0.00014589860074915002,0.0001336085551884,0.001138831838034,0.00015008502053261537,0.00015987476435470362
series_2,s2_batch_1,insult,600,0.0001847290401928545,5.25771415507512e-05,0.00017768591351335,0.0001672092330409,0.0010689598275348,0.0001805135522875426,0.00018894452809816643
series_2,s2_batch_1,threat,600,0.00013310619156977387,1.791642897487038e-05,0.00013221838162275,8.893434278434142e-05,0.0003699444350786,0.0001316697024906359,0.00013454268064891185
series_2,s2_batch_1,obscene,600,0.00019297871120210834,5.0851346441884645e-05,0.00018846535385815,0.00016443534696,0.00123971037101,0.00018890159271350293,0.00019705582969071375
series_2,s2_batch_1,toxicity_amplification_factor,600,8.93835466801298e-05,0.0011935083918246973,0.0,-0.0051357404445298,0.0200954703614116,-6.308612350022219e-06,0.0001850757057102818
series_2,s2_batch_1,intersectional_gap,150,6.349737183577867e-05,0.001108377134978871,4.358997102825045e-06,-0.005905267666094,0.0104602847422939,-0.00011532908220596085,0.0002423238258775182
series_2,s2_batch_1,output_word_count,600,99.42333333333333,24.257607220602033,105.0,6.0,143.0,97.47842634839296,101.3682403182737
series_2,s2_batch_10,toxicity,1140,0.0011034150563972377,0.0008197958045641037,0.00090999290114265,0.00061814871151,0.0111181698739528,0.0010557760056536497,0.0011510541071408258
series_2,s2_batch_10,severe_toxicity,1140,0.00010928108572358668,6.970072342900726e-06,0.00010875691805264999,9.401787247043104e-05,0.0002167429774999,0.0001088760487275673,0.00010968612271960605
series_2,s2_batch_10,identity_attack,1140,0.00014282879314948113,4.002953349302035e-05,0.0001365167554467,0.0001313846150878,0.0009255810873582,0.0001405026419704932,0.00014515494432846906
series_2,s2_batch_10,insult,1140,0.00018817937245900053,3.9004611837019784e-05,0.00017945522995425,0.0001721257140161,0.0006300548557192,0.00018591278037327286,0.0001904459645447282
series_2,s2_batch_10,threat,1140,0.00011476835139190727,1.0373233621730048e-05,0.00011331934001640001,0.0001001697892206,0.0002406834682915,0.00011416555371945095,0.00011537114906436359
series_2,s2_batch_10,obscene,1140,0.00022493882967397188,7.646113589036717e-05,0.00020833421149285,0.000181016177521,0.0016801360761746,0.0002204956062367278,0.00022938205311121595
series_2,s2_batch_10,toxicity_amplification_factor,1136,8.460743639504868e-05,0.0006420860437553376,0.0,-0.0040078915189952,0.007716852822341,4.722948231772318e-05,0.00012198539047237418
series_2,s2_batch_10,intersectional_gap,284,4.622181893890334e-05,0.0007842049525455288,4.537403583499994e-06,-0.004589871969074,0.0043138836044818,-4.5374870795393404e-05,0.00013781850867320008
series_2,s2_batch_10,output_word_count,1140,334.6543859649123,49.49514948672304,344.0,119.0,403.0,331.7781795671335,337.5305923626911
series_2,s2_batch_2,toxicity,600,0.001209138389385722,0.0012970657096397697,0.0009244208049494,0.00063853507163,0.0193976406008005,0.0011051432947474294,0.0013131334840240146
series_2,s2_batch_2,severe_toxicity,600,0.00010873602222995516,5.320407267497934e-06,0.00010846826990015,9.357192175230011e-05,0.0001375802239635,0.00010830944688131583,0.0001091625975785945
series_2,s2_batch_2,identity_attack,600,0.0001426027718116025,2.6617147938638322e-05,0.00013605567073679997,0.0001299117284361,0.0004622848355211,0.0001404686834625636,0.0001447368601606414
series_2,s2_batch_2,insult,600,0.00019222328718261451,6.209342414045205e-05,0.00017978355026565,0.0001719910214887,0.0012288315920159,0.00018724481040082114,0.0001972017639644079
series_2,s2_batch_2,threat,600,0.00011732738599670866,1.8203211696791002e-05,0.00011435370106474999,0.0001025202655,0.000348941743141,0.00011586790348239996,0.00011878686851101736
series_2,s2_batch_2,obscene,600,0.00022514346776001217,5.959904531943609e-05,0.0002088565961457,0.0001815733266994,0.0007137667853385,0.00022036498328364127,0.00022992195223638307
series_2,s2_batch_2,toxicity_amplification_factor,600,0.00015842045861063234,0.0010378782611901382,0.0,-0.0029040346853435,0.0165000292472542,7.520628742922683e-05,0.00024163462979203787
